thematic,mkey,osmtype,osm_id,lat,lon,place,abandoned:place,name,other_tags
Localities,place=village,n,1168656570,-5.2364844,12.6935806,village,,Vava Mazinga,"""name""=>""Vava Mazinga"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/01"", ""is_in:territoire""=>""Lukula"", ""is_in:collectivité""=>""Tsundi-Sud"""
Localities,place=village,n,1161449962,-4.482,19.83437,village,,Nganda Ngie Lalung,"""name""=>""Nganda Ngie Lalung"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/15"", ""is_in:groupement""=>""Ntor"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kapia"""
Localities,place=village,n,5037590747,-4.697157,29.1152072,village,,Losombe,"""name""=>""Losombe"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""alt_name""=>""Lusombe"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Kazimia"""
Localities,place=village,n,1160972928,-1.8150666,28.7266045,village,,Kusisa,"""name""=>""Kusisa"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/10"", ""is_in:groupement""=>""Ziralo"", ""is_in:territoire""=>""Kalehe"", ""is_in:collectivité""=>""Buhavu"""
Localities,place=hamlet,n,4506879445,-1.3491068,29.0128342,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,631479020,1.2266401,18.31289,village,,Enyangi,"""name""=>""Enyangi"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""code_ins""=>""40270202004"", ""is_in:groupement""=>""Bonsambi"", ""is_in:territoire""=>""Bomongo"", ""is_in:collectivité""=>""Djamba"""
Localities,place=village,n,1161082011,-4.33772,18.0098,village,,Kulungu,"""name""=>""Kulungu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kingoma Bunsi"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Mokamo"""
Localities,place=village,n,1156634579,-3.4307417,26.2949247,village,,Kamboko,"""name""=>""Kamboko"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/25"", ""is_in:groupement""=>""Ikinga"", ""is_in:territoire""=>""Pangi"", ""is_in:collectivité""=>""Wakabango"""
Localities,place=village,n,5083621635,-3.2236435,25.8566397,village,,Elindu,"""name""=>""Elindu"", ""place""=>""village"""
Localities,place=village,n,4629707084,-5.5097052,27.5257143,village,,,"""place""=>""village"""
Localities,place=village,n,1160971528,-2.59076,28.82899,village,,Kashendo,"""name""=>""Kashendo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/12/21"", ""is_in:territoire""=>""Kabare"", ""is_in:collectivité""=>""Ngweshe"""
Localities,place=village,n,4313103452,-9.2910546,25.8013929,village,,Byowa,"""name""=>""Byowa"", ""place""=>""village"""
Localities,place=village,n,1158948193,-1.1896671,29.2454719,village,,Busenene,"""name""=>""Busenene"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/03/26"", ""is_in:groupement""=>""Tongo"", ""is_in:territoire""=>""Rutshuru"", ""is_in:collectivité""=>""Bwito"""
Localities,place=village,n,1157861144,1.9573611,30.8186111,village,,Dz'Bu,"""name""=>""Dz'Bu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/02/22"", ""is_in:groupement""=>""Akpa"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Ndo-Okebo"""
Localities,place=village,n,5069351670,-7.0757833,23.351496,village,,,"""place""=>""village"""
Localities,place=isolated_dwelling,n,4882975874,1.0095654,28.6820552,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=hamlet,n,4740760621,-4.7051831,20.70507,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,663345692,-7.6199171,29.9275279,village,,Mutoba,"""name""=>""Mutoba"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Kilunga"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Manda"""
Localities,place=hamlet,n,5100482381,-5.5207156,22.4833281,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1159370779,-2.0092903,29.0567615,village,,Kamole,"""name""=>""Kamole"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Muganzo"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"", ""is_in:groupement""=>""Kihumba"", ""is_in:territoire""=>""Idjwi"", ""is_in:collectivité""=>""Rubenga"""
Localities,place=village,n,1158948340,-1.197237,28.9074409,village,,Lungu,"""name""=>""Lungu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/09/01"", ""is_in:territoire""=>""Masisi"", ""is_in:collectivité""=>""Bashali"""
Localities,place=village,n,1730415819,0.8531538,20.23624,village,,Bombeka,"""name""=>""Bombeka"", ""place""=>""village"", ""rgc:pcode""=>""40210008"", ""is_in:territoire""=>""Basankusu"", ""is_in:collectivité""=>""Waka-Bokeka"""
Localities,place=village,n,5639173695,-3.9927152,27.9753285,village,,,"""place""=>""village"""
Localities,place=village,n,4392190192,-3.7664442,29.0953722,village,,,"""place""=>""village"", ""name:en""=>""KABONDOZI village"""
Localities,place=hamlet,n,3718617559,4.2334727,19.9130818,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1161085683,-4.57505,17.73693,village,,Kayeye Village,"""name""=>""Kayeye Village"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mabanza"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=hamlet,n,4517204107,3.590327,18.7594379,hamlet,,,"""place""=>""hamlet"""
Localities,place=isolated_dwelling,n,4569078206,-5.8563279,23.8148048,isolated_dwelling,,,"""place""=>""isolated_dwelling"", ""source""=>""Bing"""
Localities,place=hamlet,n,4563659059,-6.6407899,23.2801302,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=village,n,3895110126,-7.7094111,26.0410332,village,,Yamba,"""name""=>""Yamba"", ""place""=>""village"""
Localities,place=hamlet,n,1157866592,0.59974,29.8703167,hamlet,,Kombo I,"""name""=>""Kombo I"", ""place""=>""hamlet"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/12/01"", ""is_in:groupement""=>""Bawisa"", ""is_in:territoire""=>""Oicha"", ""is_in:collectivité""=>""Watalinga"""
Localities,place=village,n,1168655762,-4.9666667,12.9866389,village,,Kondi Di Kizu,"""name""=>""Kondi Di Kizu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Tshela"""
Localities,place=village,n,1156546235,-1.623463,28.2104809,village,,Mutiko,"""name""=>""Mutiko"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/30"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Bakano"""
Localities,place=hamlet,n,5881180202,-4.3643836,17.3324775,hamlet,,Kingamaba,"""name""=>""Kingamaba"", ""place""=>""hamlet"""
Localities,place=village,n,663316948,-4.7724911,17.3118716,village,,Makiala,"""name""=>""Makiala"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Kenge"", ""is_in:collectivité""=>""Pelende-Nord"""
Localities,place=village,n,6703148275,-3.9061401,25.123525,village,,,"""place""=>""village"""
Localities,place=village,n,663345920,-7.177611,29.762833,village,,Mulonde,"""name""=>""Mulonde"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Kampilikwe"", ""is_in:groupement""=>""Mulonde"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Manda"""
Localities,place=village,n,1156546114,-1.2979166,27.8199166,village,,Shemakongolo,"""name""=>""Shemakongolo"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Bisaramba"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/21"", ""is_in:groupement""=>""Utunda"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Wanianga"""
Localities,place=village,n,5214764113,-5.7673259,23.7034235,village,,,"""place""=>""village"""
Localities,place=village,n,619517318,2.806178,18.8066558,village,,Boba,"""name""=>""Boba"", ""place""=>""village"""
Localities,place=hamlet,n,4912175576,-4.9668762,28.3450116,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4750896900,-2.4574298,18.3046084,village,,Bekalo,"""name""=>""Bekalo"", ""place""=>""village"", ""alt_name""=>""Bekale"""
Localities,place=hamlet,n,4526565266,4.4164724,20.7008327,hamlet,,,"""place""=>""hamlet"""
Localities,place=suburb,n,4408597814,2.7748457,27.6064652,suburb,,Madjo,"""name""=>""Madjo"", ""place""=>""suburb"", ""source""=>""Knowledge NGO 2012"""
Localities,place=village,n,5067193987,-4.0565817,29.0873507,village,,Kalundja 4,"""name""=>""Kalundja 4"", ""fixme""=>""location needs to be checked"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""alt_name""=>""Mwamlenda"", ""households""=>""39"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Kalundja"""
Localities,place=village,n,4477002973,-6.2166669,27.0166669,village,,Maloba,"""name""=>""Maloba"", ""place""=>""village"""
Localities,place=town,n,2679542879,-10.38483,28.6145706,town,,Kasenga,"""name""=>""Kasenga"", ""place""=>""town"""
Localities,place=isolated_dwelling,n,6291639696,1.9710766,30.9716123,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=hamlet,n,4710389520,-3.0187078,24.091511,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=village,n,1157861919,2.8025219,30.7512641,village,,Nyacha Odru,"""name""=>""Nyacha Odru"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Aru"", ""is_in:collectivité""=>""Lu"""
Localities,place=hamlet,n,3188059561,-6.2931083,28.2098642,hamlet,,,"""fixme""=>""name"", ""place""=>""hamlet"""
Localities,place=village,n,6705287347,-4.950905,26.960519,village,,,"""place""=>""village"""
Localities,place=hamlet,n,6775156902,-5.9223541,28.9401206,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4517138110,4.1783814,18.7553352,village,,,"""place""=>""village"""
Localities,place=village,n,5790731613,0.4867812,25.3160593,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4313059148,-10.5762518,26.456961,hamlet,,Mumena,"""name""=>""Mumena"", ""place""=>""hamlet"""
Localities,place=village,n,1168656383,-4.9784167,12.9639722,village,,Kungu Kizu,"""name""=>""Kungu Kizu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Tshela"""
Localities,place=hamlet,n,4609536125,-5.7619784,29.2695023,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1161083273,-4.72109,18.18052,village,,Kumbi Muziazia,"""name""=>""Kumbi Muziazia"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kumbi"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/15"", ""is_in:groupement""=>""Munkie"", ""is_in:territoire""=>""Masi Manimba"", ""is_in:collectivité""=>""Mosango"""
Localities,place=village,n,1161079189,-4.80255,17.93419,village,,Muheta I,"""name""=>""Muheta I"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mangela"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=village,n,1157932937,1.6244722,30.4406389,village,,Ndungbe,"""name""=>""Ndungbe"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/06"", ""is_in:groupement""=>""Peny"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Tatsi"""
Localities,place=village,n,2066651042,-1.4478362,28.6208936,village,,Mianza,"""name""=>""Mianza"", ""place""=>""village"", ""source""=>""Army Topo Map"""
Localities,place=hamlet,n,4651586865,-5.3379287,27.4948466,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1161080454,-4.96744,17.94695,village,,Lumbi Musima,"""name""=>""Lumbi Musima"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kiamfu"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=hamlet,n,5942316859,1.1854394,30.2950489,hamlet,,Ngabu,"""name""=>""Ngabu"", ""fixme""=>""Please verify placename location and spelling"", ""place""=>""hamlet"""
Localities,place=village,n,6423878155,-2.8060373,27.6277694,village,,,"""place""=>""village"""
Localities,place=village,n,4443611083,-9.9465423,26.2825382,village,,Kalanga,"""name""=>""Kalanga"", ""place""=>""village"""
Localities,place=village,n,4820621167,-2.6636724,17.7322035,village,,Mpumpe,"""name""=>""Mpumpe"", ""place""=>""village"""
Localities,place=village,n,1161082935,-4.758,18.04262,village,,Camp Kibalula,"""name""=>""Camp Kibalula"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/15"", ""is_in:groupement""=>""Mudikwiti"", ""is_in:territoire""=>""Masi Manimba"", ""is_in:collectivité""=>""Mosango"""
Localities,place=village,n,1161447514,-4.12661,18.85569,village,,Nkenge Lubama,"""name""=>""Nkenge Lubama"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/09/11"", ""is_in:groupement""=>""Nkenge"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Mateko"""
Localities,place=village,n,1160971068,-3.28372,29.06456,village,,Kaholwa,"""name""=>""Kaholwa"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/12/10"", ""is_in:groupement""=>""Muhungu"", ""is_in:territoire""=>""Uvira"", ""is_in:collectivité""=>""Bafulero"""
Localities,place=village,n,4970495364,-6.646033,20.4706627,village,,,"""place""=>""village"""
Localities,place=town,n,264466430,3.8130096,23.6887171,town,,Bondo,"""name""=>""Bondo"", ""place""=>""town"", ""name:ru""=>""Бондо"", ""name:uk""=>""Бондо"", ""wikidata""=>""Q2909998"""
Localities,place=village,n,1157861699,2.0581389,30.564,village,,Lalo,"""name""=>""Lalo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/24"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Pitsi"""
